355.533355712891,237.101409912109,98.8364791870117
364.657623291016,144.268447875977,42.4659538269043
484.799682617188,324.461120605469,473.781219482422
180.234466552734,325.772766113281,425.748443603516
343.362213134766,343.561157226563,194.618408203125
334.740020751953,467.541748046875,497.084533691406
171.703277587891,139.360702514648,27.2514820098877
409.400604248047,64.1776351928711,57.8238677978516
69.1003799438477,386.683563232422,29.2404289245605
308.959442138672,420.982055664063,133.467697143555
316.135955810547,372.688690185547,452.389587402344
258.991027832031,412.012817382813,449.498992919922
50.7227172851563,218.794082641602,326.976226806641
86.4187164306641,388.531036376953,456.04052734375
63.2697944641113,245.178726196289,118.244644165039
236.360458374023,378.464111328125,479.466400146484
101.614234924316,305.987670898438,470.790924072266
103.427619934082,342.509216308594,204.091339111328
201.343353271484,48.3652648925781,181.463363647461
380.601898193359,377.50244140625,312.063293457031
182.132598876953,173.441375732422,166.403472900391
253.815505981445,382.678558349609,234.584243774414
75.7240676879883,402.39599609375,312.852630615234
395.359191894531,329.446441650391,92.5838623046875
376.170623779297,475.726684570313,231.34928894043
334.243743896484,400.304962158203,29.9716300964355
127.970756530762,138.84440612793,48.9419708251953
406.639373779297,387.524841308594,267.591796875
492.718811035156,192.122192382813,9.04268074035645
114.518257141113,367.220703125,331.006683349609
59.8961715698242,308.522247314453,268.546112060547
345.625305175781,289.439086914063,30.2328758239746
292.427764892578,446.925964355469,407.83935546875
32.9019737243652,249.886932373047,394.555847167969
122.629463195801,314.292114257813,294.327392578125
456.488159179688,333.925720214844,390.54736328125
339.170806884766,454.768157958984,65.0989379882813
16.4273681640625,48.4562530517578,376.411346435547
30.678689956665,168.879776000977,119.358299255371
429.199859619141,482.319000244141,370.782592773438
476.606384277344,90.9234008789063,136.247451782227
426.208953857422,460.835144042969,339.103729248047
0.993311405181885,377.686889648438,258.684051513672
157.345565795898,85.1132888793945,325.705383300781
429.740539550781,86.6233978271484,208.839828491211
127.755729675293,171.746551513672,384.714263916016
417.026702880859,446.603332519531,225.884918212891
120.936302185059,233.525634765625,387.914642333984
31.4896106719971,349.369384765625,341.622406005859
186.283798217773,266.792236328125,412.687561035156
117.798629760742,14.8197708129883,134.638900756836
394.221343994141,236.058227539063,38.153736114502
74.2424697875977,408.244567871094,228.595428466797
187.028732299805,271.515441894531,2.64397263526917
311.957763671875,112.640174865723,425.284149169922
278.500701904297,220.060943603516,300.623138427734
286.423217773438,484.226806640625,488.075561523438
180.558181762695,315.463256835938,422.192138671875
116.84423828125,44.2942695617676,216.381423950195
59.937744140625,358.293762207031,63.2928314208984
434.053527832031,185.500823974609,76.7583236694336
253.084274291992,421.249206542969,259.741455078125
222.552001953125,395.750061035156,281.276702880859
392.371551513672,220.489379882813,23.214786529541
47.3153610229492,327.771026611328,328.780700683594
221.776214599609,418.615753173828,182.314666748047
